real_name,dmf_0,dmf_1,dmf_2,dmf_3,dmf_4,dmf_5,dmf_6,dmf_7,dmf_8,dma_0,dma_1,dma_2,dma_3,dma_4,dma_5,dma_6,dma_7,dma_8,nh3_0,nh3_1,nh3_2,nh3_3,nh3_4,nh3_5,nh3_6,nh3_7,nh3_8
0,0.0054726999999999996135,0.0030821999999999997837,0.0013026999999999999517,0.00055057999999999994965,0.00023269999999999999127,9.8350999999999993983e-05,4.1567999999999999102e-05,1.7569000000000000686e-05,7.4255000000000003104e-06,0,0.002222899999999999876,0.0034068000000000001927,0.0034575999999999999096,0.0031113999999999998429,0.0026643999999999999281,0.0022295000000000001449,0.0018446999999999998988,0.0015176000000000000253,0,3.6311000000000000031e-10,4.5892999999999999409e-08,4.2399999999999998505e-07,1.5288000000000000841e-06,3.5642999999999999078e-06,6.5477000000000000073e-06,1.0404999999999999482e-05,1.5031000000000000591e-05
1,0.0054726999999999996135,0.0053493999999999998149,0.0051697000000000001632,0.0049959999999999995732,0.0048281000000000000999,0.0046658999999999997352,0.0045091000000000002607,0.0043575999999999996681,0.0042110999999999997392,0,0.00011625000000000000676,0.00026194999999999999752,0.00037842000000000002588,0.00047059000000000000569,0.00054261000000000001071,0.00059792000000000004867,0.00063940000000000003777,0.00066947999999999996661,0,4.4701999999999998869e-07,1.3785999999999999806e-05,5.0266000000000002899e-05,0.00010707999999999999799,0.00018031000000000001345,0.00026652000000000001644,0.00036280999999999997713,0.00046675999999999998307
2,0.0054726999999999996135,0.0024594999999999998808,0.00074096999999999997501,0.00022322999999999998877,6.7253000000000001364e-05,2.0261000000000001339e-05,6.1040999999999997144e-06,1.8390000000000000957e-06,5.5402999999999999201e-07,0,0.0026090000000000002078,0.0031383999999999999571,0.0025398000000000000437,0.0018455999999999999749,0.0012883000000000000354,0.00088442999999999996012,0.0006028000000000000155,0.00040956000000000000218,0,0.00017896000000000000774,0.0011831000000000000804,0.0022826999999999999201,0.0031576999999999998299,0.0037902000000000000794,0.0042310999999999997917,0.0045336999999999998828,0.0047400000000000002895
3,0.0054726999999999996135,0.0053490999999999998618,0.0051689999999999999836,0.0049949000000000000343,0.0048266999999999997406,0.0046641000000000000167,0.0045069999999999997217,0.0043552000000000000435,0.0042084999999999995676,0,9.0971999999999995684e-05,0.00014972999999999999114,0.00016819000000000000074,0.00017147000000000001,0.00016908999999999999551,0.00016468000000000000216,0.00015962999999999998783,0.00015443999999999999178,0,1.7114000000000000384e-06,4.2522999999999999275e-05,0.0001384199999999999927,0.00026707000000000000271,0.00041040999999999999573,0.00055838000000000003083,0.00070605999999999999924,0.0008511900000000000412
4,0.0054726999999999996135,0.0025363000000000000128,0.00080020999999999998381,0.00025246999999999997309,7.9653000000000004615e-05,2.5131000000000000452e-05,7.928799999999999371e-06,2.5015000000000001054e-06,7.8922999999999998052e-07,0,0.0029339000000000001363,0.0046607999999999996654,0.0051970999999999996366,0.0053576999999999999624,0.0053997999999999997389,0.0054045999999999998556,0.0053975999999999997939,0.0053869000000000000217,0,3.7657999999999999683e-12,5.1676000000000000739e-11,2.3028000000000000509e-10,8.0348999999999998297e-10,2.4025999999999999544e-09,5.9591000000000002358e-09,1.2563999999999999213e-08,2.3433999999999999934e-08
5,0.0054726999999999996135,0.0053490999999999998618,0.0051689999999999999836,0.0049949000000000000343,0.0048266999999999997406,0.0046642000000000002902,0.0045070999999999999952,0.004355300000000000317,0.0042085999999999998411,0,8.3153999999999997014e-05,0.00012480999999999999256,0.00013305000000000000854,0.00013206000000000000616,0.00012857999999999999204,0.00012453000000000000202,0.00012040999999999999403,0.00011637999999999999365,0,8.1609000000000000795e-06,9.5730000000000006711e-05,0.00023320000000000000342,0.00038418000000000002495,0.00053660000000000003268,0.0006866700000000000104,0.00083312999999999996,0.00097555999999999999054
6,0.0054726999999999996135,0.00060174999999999996287,2.1940000000000000002e-05,8.0042000000000001653e-07,2.9210000000000001495e-08,1.91609999999999998e-10,6.9860999999999998881e-12,2.5471999999999999909e-13,9.2871000000000005722e-15,0,0.0048659000000000002598,0.0054333000000000002822,0.0054416999999999998358,0.0054298000000000002513,0.0054171000000000002136,0.005404400000000000176,0.0053918000000000004118,0.0053791999999999997803,0,6.152300000000000371e-07,5.9699999999999995922e-06,1.3618000000000000737e-05,2.2180999999999999897e-05,3.1273999999999999065e-05,4.071600000000000116e-05,5.0411999999999997774e-05,6.029799999999999765e-05
7,0.0054726999999999996135,0.0053493999999999998149,0.0051697000000000001632,0.0049959999999999995732,0.0048281000000000000999,0.0046658999999999997352,0.0045091000000000002607,0.0043575999999999996681,0.0042110999999999997392,0,0.00011581000000000000419,0.00025956999999999998303,0.00037306999999999997716,0.00046170999999999999585,0.00052994999999999995235,0.00058147999999999999601,0.00061932999999999996735,0.00064603000000000002003,0,8.6652000000000000623e-07,1.8433000000000001223e-05,6.0615000000000001561e-05,0.00012331000000000001031,0.00020225000000000001006,0.00029378999999999999082,0.00039493999999999998291,0.00050321999999999996941
8,0.0054726999999999996135,0.0046822000000000000772,0.0037054000000000001866,0.0029323000000000000974,0.00232050000000000008,0.0018363999999999999681,0.0014531999999999999779,0.0011499999999999999806,0.00091009999999999994982,0,0.00078994000000000004318,0.0017642000000000000563,0.0025330000000000000952,0.0031391000000000001367,0.0036164999999999999231,0.0039921000000000001623,0.004287000000000000012,0.004518199999999999994,0,6.6056999999999998127e-13,9.9742999999999996155e-12,4.1532999999999997611e-11,1.1838999999999999132e-10,2.9453000000000001586e-10,6.9897999999999999956e-10,1.5857000000000000146e-09,3.336599999999999831e-09
9,0.0054726999999999996135,0.0018286999999999999436,0.0003532399999999999993,6.823299999999999537e-05,1.3179999999999999171e-05,2.545900000000000053e-06,4.9177000000000001551e-07,9.4990000000000005538e-08,1.3920999999999999387e-08,0,0.0036405999999999999125,0.0051054999999999997953,0.0053782999999999999211,0.0054206999999999996506,0.0054187999999999996587,0.0054082000000000001599,0.0053961000000000000285,0.0053835999999999996704,0,5.1278000000000000213e-12,6.7116000000000001187e-11,2.9965999999999997643e-10,1.0553000000000000678e-09,3.0942999999999999543e-09,7.4440999999999999674e-09,1.5279000000000000695e-08,2.7748999999999999199e-08
10,0.0054726999999999996135,0.00059221000000000002372,2.108000000000000146e-05,7.5084999999999997698e-07,2.6753000000000001397e-08,9.5319999999999997574e-10,3.3962000000000002507e-11,1.2101000000000000641e-12,7.2911999999999998326e-15,0,0.0023679000000000000395,0.00059991000000000004825,0.0001137700000000000034,2.061300000000000068e-05,3.7023000000000001112e-06,6.6382999999999998259e-07,1.1898999999999999545e-07,1.734999999999999985e-08,0,7.4429999999999998781e-08,2.0005999999999999546e-06,6.2161999999999998777e-06,1.1536999999999999824e-05,1.7427000000000001029e-05,2.3668999999999999881e-05,3.0159000000000000424e-05,3.6834000000000000042e-05
11,0.0054726999999999996135,0.0052297999999999997267,0.0048856000000000003591,0.0045640000000000003483,0.0042636000000000002022,0.0039829000000000001555,0.0037206999999999999622,0.0034757999999999998099,0.0032469999999999998863,0,0.00024067000000000001152,0.00057377999999999997147,0.00087560999999999997341,0.0011484999999999999983,0.0013944999999999999063,0.0016157000000000000788,0.0018140000000000000742,0.0019910000000000001481,0,1.1818000000000000342e-07,3.6996999999999999159e-06,1.4664999999999999352e-05,3.3358000000000001474e-05,5.9271999999999997648e-05,9.1778000000000001181e-05,0.00013024999999999999469,0.00017409000000000000863
12,0.0054726999999999996135,0.00087520999999999996369,5.5973000000000000943e-05,3.5798999999999998093e-06,2.2896999999999999162e-07,1.4644999999999999782e-08,9.3670999999999996341e-10,5.9911999999999994321e-11,3.8319999999999998276e-12,0,0.0041942000000000003584,0.0040866000000000001283,0.0033400999999999999267,0.0026960000000000000457,0.0021740000000000001511,0.0017528999999999999443,0.0014132999999999999296,0.0011395999999999999446,0,0.00014351000000000001342,0.00090483999999999996291,0.0017007000000000000849,0.0023662000000000001608,0.0029071999999999999752,0.0033448000000000002035,0.0036984000000000001249,0.0039839000000000002882
13,0.0054726999999999996135,0.00037584000000000000654,6.7639999999999999523e-06,1.2221000000000000708e-07,2.2121999999999998674e-09,4.0045000000000002336e-11,7.2490999999999998782e-13,1.3121999999999999837e-14,2.3754000000000001023e-16,0,0.0040762000000000003092,0.0027637999999999998506,0.0017053999999999999281,0.0010495999999999999254,0.0006458899999999999841,0.00039746999999999997394,0.00024459999999999998237,0.00015051999999999998866,0,1.3064999999999999861e-08,6.4939000000000002005e-07,2.8946000000000002042e-06,6.6874999999999999224e-06,1.1638999999999999864e-05,1.7410999999999999827e-05,2.3760999999999998322e-05,3.0521999999999996779e-05
